id,"code","name","definition","source_id/id","system","contains_id/id","level","level_name"
hc_patient.species_107268004,"107268004","iguanidae","Family Iguanidae (organism)","base.snomed","http://snomed.info",hc_patient.species_327771000009100,16,"Family"
hc_patient.species_420437009,"420437009","oscinellinae","Subfamily Oscinellinae (organism)","base.snomed","http://snomed.info",hc_patient.species_106793009,17,"Subfamily"
hc_patient.species_422040009,"422040009","nycteribiinae","Subfamily Nycteribiinae (organism)","base.snomed","http://snomed.info",hc_patient.species_106794003,17,"Subfamily"
hc_patient.species_421336008,"421336008","streblinae","Subfamily Streblinae (organism)","base.snomed","http://snomed.info",hc_patient.species_106794003,17,"Subfamily"
hc_patient.species_421657005,"421657005","muscinae","Subfamily Muscinae (organism)","base.snomed","http://snomed.info",hc_patient.species_106798000,17,"Subfamily"
hc_patient.species_420630001,"420630001","chrysomyiinae","Subfamily Chrysomyiinae (organism)","base.snomed","http://snomed.info",hc_patient.species_106799008,17,"Subfamily"
hc_patient.species_388392007,"388392007","pig subfamily","Subfamily Suinae (organism)","base.snomed","http://snomed.info",hc_patient.species_106996007,17,"Subfamily"
hc_patient.species_446093000,"446093000","anatinae","Subfamily Anatinae (organism) Include duck, oldsquaw, meranser, scoter, pochard, eider","base.snomed","http://snomed.info",hc_patient.species_107052001,17,"Subfamily"
hc_patient.species_446377001,"446377001","anserinae","Subfamily Anserinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107052001,17,"Subfamily"
hc_patient.species_446377001,"446377001","anserinae","Subfamily Anserinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107052001,17,"Subfamily"
hc_patient.species_443071002,"443071002","dendrocygninae","Subfamily Dendrocygninae (organism)","base.snomed","http://snomed.info",hc_patient.species_107052001,17,"Subfamily"
hc_patient.species_446389004,"446389004","tadorninae","Subfamily Tadorninae (organism)","base.snomed","http://snomed.info",hc_patient.species_107052001,17,"Subfamily"
hc_patient.species_446898008,"446898008","accipitrinae","Subfamily Accipitrinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107056003,17,"Subfamily"
hc_patient.species_443073004,"443073004","pandioninae","Subfamily Pandioninae (organism)","base.snomed","http://snomed.info",hc_patient.species_107056003,17,"Subfamily"
hc_patient.species_425134008,"425134008","turkey","Subfamily Meleagridinae (organism)","base.snomed","http://hl7.org/fhir/ValueSet/animal-species",hc_patient.species_107066006,17,"Subfamily"
hc_patient.species_424217002,"424217002","perdicinae","Subfamily Perdicinae (organism) Includes partridge, francolin","base.snomed","http://snomed.info",hc_patient.species_107066006,17,"Subfamily"
hc_patient.species_420337005,"420337005","phasianinae","Subfamily Phasianinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107066006,17,"Subfamily"
hc_patient.species_425306007,"425306007","grouse","Subfamily Tetraoninae (organism)","base.snomed","http://snomed.info",hc_patient.species_107066006,17,"Subfamily"
hc_patient.species_13981005,"13981005","cotinginae","Subfamily Cotinginae (organism)","base.snomed","http://snomed.info",hc_patient.species_107149007,17,"Subfamily"
hc_patient.species_53539005,"53539005","phytotominae","Subfamily Phytotominae (organism)","base.snomed","http://snomed.info",hc_patient.species_107149007,17,"Subfamily"
hc_patient.species_444881006,"444881006","rupicolinae","Subfamily Rupicolinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107149007,17,"Subfamily"
hc_patient.species_448391003,"448391003","carduelinae","Subfamily Carduelinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107213003,17,"Subfamily"
hc_patient.species_444890004,"444890004","Hawaiian honeycrepers","Subfamily Drepanidinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107213003,17,"Subfamily"
hc_patient.species_22433002,"22433002","boa","Boa (organism) aka Subfamily Boinae","base.snomed","http://snomed.info",hc_patient.species_107281006,17,"Subfamily"
hc_patient.species_107283009,"107283009","python subfamily","Subfamily Pythoninae (organism)","base.snomed","http://snomed.info",hc_patient.species_107281006,17,"Subfamily"
hc_patient.species_18875000,"18875000","cobra","Cobra (organism)","base.snomed","http://snomed.info",hc_patient.species_107290004,17,"Subfamily"
hc_patient.species_421373006,"421373006","causinae","Subfamily Causinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107291000,17,"Subfamily"
hc_patient.species_421160002,"421160002","crotalinae","Subfamily Crotalinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107291000,17,"Subfamily"
hc_patient.species_409989008,"409989008","viperinae","Subfamily Viperinae (organism)","base.snomed","http://snomed.info",hc_patient.species_107291000,17,"Subfamily"
hc_patient.species_392191002,"392191002","caviinae","Subfamily Caviinae (organism)","base.snomed","http://snomed.info",hc_patient.species_125077005,17,"Subfamily"
hc_patient.species_384656007,"384656007","arvicolinae","Subfamily Arvicolinae (organism) Includes vole, lemming, muskrat","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395475001,"395475001","mouse-lke hamster","Subfamily Calomyscinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_392390005,"392390005","hamster","Subfamily Cricetinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395477009,"395477009","pouched rat","Subfamily Cricetomyinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395469005,"395469005","dendromurine","Subfamily Dendromurinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_384659000,"384659000","gerbil","Subfamily Gerbillinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395466003,"395466003","maned rat","Subfamily Lophiomyinae (organism) aka crested rat","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_446384009,"446384009","murine","Subfamily Murinae (organism) Includes Old World rat, Old World mouse","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395474002,"395474002","zokor","Subfamily Myospalacinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395476000,"395476000","white-tailed rat","Subfamily Mystromyinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395463006,"395463006","rock mouse","Subfamily Petromyscinae (organism) aka petromyscus. Includes Barbour's rock mouse, pygmy rock mouse, Brukkaros pygmyrock mouse, Shortridge'srock mouse","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_392665002,"392665002","dormouse","Subfamily Platacanthomyinae (organism)","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_395473008,"395473008","rhizomyinae","Subfamily Rhizomyinae (organism) Includes bamboo rat, mole-rat","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_384651002,"384651002","sigmodontinae","Subfamily Sigmodontinae (organism) New World rat and mouse. Includes cotton rat, water mouse, fish-eating rat, aquatic rat, rice rat, grass mouse, bristly mouse, water rat, Galapagos mouse, pygmy rice rat, Formes' colilargo, cane mouse, Ruschi's rat, mntane mice, forest mouse, forest rat, arboreal rat, arboreal mouse, climbing mouse, oldfield mouse, red-nosed mouse, altiplano mouse, long-clawed mouse, long-clawed akodont, long-clawed mole mouse, long-clawed mouse, long clawed acodont, bruchie, Ihering's hocicudo, burrowing mouse, giant rat, bolo mouse, hocicudo, chaco mice, Andean mouse, big-eared mouse, vesper mouse, ebony akodont, chinchilla mouse, leaf-eared mouse, silky desert mouse, puna mouse, bunny rat, salt flat mouse, primordial tapecua","base.snomed","http://snomed.info",hc_patient.species_371563006,17,"Subfamily"
hc_patient.species_388523006,"388523006","otter","Subfamily Lutrinae (organism) Includes European otter, North American river otter, Sea otter, Giant otter","base.snomed","http://snomed.info",hc_patient.species_388522001,17,"Subfamily"
hc_patient.species_388532008,"388532008","mustalinae","Subfamily Mustelinae (organism) Includes badger, wolverine, polecat, mink, marten, mele","base.snomed","http://snomed.info",hc_patient.species_388522001,17,"Subfamily"
hc_patient.species_388623001,"388623001","cat subfamily","Subfamily Felinae (organism)","base.snomed","http://snomed.info",hc_patient.species_388618001,17,"Subfamily"
hc_patient.species_388748007,"388748007","pantherinae","Subfamily Pantherinae (organism)","base.snomed","http://snomed.info",hc_patient.species_388618001,17,"Subfamily"
hc_patient.species_425105002,"425105002","impala","Subfamily Aepycerotinae (organism)","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_423583004,"423583004","alcelaphinae","Subfamily Alcelaphinae (organism) Includes wildebeest, hartebeest, hirola, korrigum, topi, bontebok, blesbok, tsessebe","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_107010006,"107010006","antilopinae","Subfamily Antilopinae (organism) Includes tribe, dibatag, springbok, blackbuck, gazelle, gerenuk, zeren, goa, saiga, beira, dik-dik, antelope, suni, klipspringer, ribi, steenbok, grysbok","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_107007004,"107007004","bovine","Subfamily Bovinae (organism)","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_107011005,"107011005","caprinae","Subfamily Caprinae (organism)","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_107008009,"107008009","cephalophinae","Subfamily Cephalophinae (organism)","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_107009001,"107009001","hippotraginae","Subfamily Hippotraginae (organism)","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_424061001,"424061001","reduncinae","Subfamily Reduncinae (organism)","base.snomed","http://snomed.info",hc_patient.species_389115008,17,"Subfamily"
hc_patient.species_421547000,"421547000","eristalinae","Subfamily Eristalinae (organism)","base.snomed","http://snomed.info",hc_patient.species_420349006,17,"Subfamily"
hc_patient.species_421280006,"421280006","cuterebrinae","Subfamily Cuterebrinae (organism)","base.snomed","http://snomed.info",hc_patient.species_420760000,17,"Subfamily"
hc_patient.species_421501008,"421501008","gasterophilinae","Subfamily Gasterophilinae (organism)","base.snomed","http://snomed.info",hc_patient.species_420760000,17,"Subfamily"
hc_patient.species_421125008,"421125008","hypodermatinae","Subfamily Hypodermatinae (organism)","base.snomed","http://snomed.info",hc_patient.species_420760000,17,"Subfamily"
hc_patient.species_420745003,"420745003","oestrinae","Subfamily Oestrinae (organism)","base.snomed","http://snomed.info",hc_patient.species_420760000,17,"Subfamily"
hc_patient.species_107288000,"107288000","borginae, venomous","Subfamily Borginae, venomous (organism)","base.snomed","http://snomed.info",hc_patient.species_421330002,17,"Subfamily"
hc_patient.species_107287005,"107287005","colubrinae, non-venomous","Subfamily Colubrinae, non-venomous (organism)","base.snomed","http://snomed.info",hc_patient.species_421330002,17,"Subfamily"
hc_patient.species_420265009,"420265009","xenodontinae","Subfamily Xenodontinae (organism)","base.snomed","http://snomed.info",hc_patient.species_421330002,17,"Subfamily"
hc_patient.species_440049006,"440049006","felinae hybrid","Intrasubfamily Felinae hybrid (organism)","base.snomed","http://snomed.info",hc_patient.species_388623001,18,"Intrasubfamily"
